numobs,length,size,bcovfaulty,bcovfixed,lcovfaulty,lcovfixed,numremoved,fixedcov,Class
336,90.9,25.3,0.792641,0.768391,0.886923,0.871528,0,0.813393,high
406,32.6,13,0.259799,0.267123,0.296377,0.300685,0.1,0.406404,no
74,30,13.2,0.988889,0.986667,0.984058,0.978261,0,0.998649,high
317,45.2,8.8,0.133091,0.125773,0.156298,0.151667,0,0.200315,no
451,207.1,35,0.472225,0.472868,0.593276,0.597834,0,0.594678,no
484,13,2.4,0.0552207,0.0549839,0.128777,0.128286,0,0.0642562,no
549,17.7,1.6,0.0343592,0.0343157,0.0276377,0.0275809,0,0.0262295,no
183,7.2,1.9,0.0239264,0.0233533,0.0388158,0.0383117,0,0.0349727,no
199,56.9,11.3,0.405155,0.404639,0.628531,0.627119,0,0.680402,no
149,1.7,0.3,0.00716181,0.0070866,0.0112033,0.0111111,0,0.00402684,no
534,41.3,4.2,0.0250729,0.0256881,0.076131,0.0767772,0,0.0741574,no
173,139.8,12.6,0.278601,0.277778,0.334558,0.332716,0.7,0.427746,no
145,6.2,1.2,0.131148,0.126984,0.193966,0.192308,0.1,0.0951724,no
202,16.4,5.9,0.565385,0.565385,0.603906,0.606977,0,0.515347,no
528,269,54,0.234563,0.234563,0.206516,0.206763,0,0.22803,no
540,23.7,2.5,0.0365973,0.0366927,0.0319497,0.0320197,0,0.0394444,no
91,10.9,3.9,0.0975,0.095122,0.102857,0.0988233,0,0.0747253,no
144,27.2,2.2,0.654,0.654,0.82875,0.82875,0,0.797917,no
800,29.9,7.4,0.167633,0.167633,0.150933,0.150933,0,0.135875,no
187,10.3,2,0.0282632,0.028,0.0367226,0.0363636,0,0.0481283,no
292,12.7,1.7,0.151064,0.151064,0.211962,0.20884,0.2,0.110274,no
924,8.5,1.3,0.0395739,0.0394309,0.0887784,0.088527,0,0.0337662,no
751,287.7,48.7,0.349835,0.351001,0.435267,0.435267,0.6,0.379893,no
173,156.8,13.7,0.263125,0.266049,0.325786,0.32375,1.7,0.446821,no
625,55.1,7.8,0.0310966,0.0308943,0.020951,0.020951,0,0.10272,no
126,41.3,5.4,0.365588,0.475556,0.480062,0.514062,0.1,0.359524,no
126,27.3,4,0.293596,0.417778,0.415766,0.467187,0,0.305555,low
634,5.6,1.1,0.0931351,0.0930211,0.0185015,0.0184451,0,0.00788644,no
255,10.2,1.3,0.169014,0.165289,0.236486,0.236486,0,0.101177,no
673,5.1,2,0.00228543,0.00229008,0.00193924,0.00194175,0.5,0.0118871,no
193,25.7,5,0.399333,0.365385,0.431984,0.394706,0,0.393264,low
729,155.4,55,0.621466,0.62037,0.704159,0.708108,0,0.641838,low
46,3,1.7,0.589037,0.566667,0.632088,0.608,0,0.621739,low
146,3.7,0.6,0.0151261,0.0144,0.0235294,0.0225,0,0.00821916,no
325,19.7,5.8,0.0385093,0.0351852,0.0508591,0.0445946,0,0.0461538,low
711,160.8,40.8,0.301653,0.302394,0.377602,0.377602,0,0.392827,no
747,33.1,8.5,0.136084,0.134881,0.154982,0.153895,0.5,0.209371,no
342,332,25.5,0.536224,0.537563,0.660697,0.660891,0.9,0.658772,low
1661,42.6,24.2,0.0757282,0.0756152,0.11449,0.114684,0,0.157496,no
706,6.3,2.1,0.00282879,0.00285714,0.00377358,0.0038168,0.2,0.0114731,no
393,4.4,1,0.017601,0.0175097,0.0320809,0.0318965,0,0.00966919,no
1260,180.2,19.6,0.362898,0.367425,0.273953,0.273638,0.9,0.17881,no
338,7.1,7.1,0.100385,0.0988638,0.0185185,0.0185185,0,0.127219,no
319,160.7,22.8,0.579465,0.572787,0.725146,0.725146,0.2,0.738871,no
909,23.6,4.4,0.152594,0.152987,0.196431,0.19664,0,0.163696,no
395,123.9,11.5,0.156701,0.157576,0.255476,0.255634,0,0.106329,no
957,26.6,2.8,0.0428813,0.0428318,0.112938,0.112644,0.5,0.103344,no
895,4.8,0.9,0.0354545,0.0364023,0.075247,0.07522,0,0.0299441,no
326,7.1,7.1,0.1056,0.102325,0.0189274,0.0186916,0,0.131902,no
482,13.2,2.5,0.025518,0.0254072,0.077551,0.0771014,0.1,0.0487552,no
148,79.2,9.7,0.593277,0.635135,0.767148,0.812644,0,0.872973,no
941,19.2,8.3,0.0787106,0.0777778,0.10264,0.101967,0,0.0380447,no
879,6.9,1.3,0.0407767,0.0406977,0.0959154,0.0956261,0,0.0334471,no
266,77.1,15.6,0.474626,0.480159,0.499584,0.494445,0,0.503759,low
977,5.2,1,0.00788436,0.00772201,0.00692042,0.00687285,0,0.00102354,no
306,7.1,7.1,0.105372,0.103658,0.0190476,0.0190476,0,0.140523,no
765,35.4,18.6,0.0934211,0.0933424,0.152833,0.152833,0,0.401961,no
274,3.4,0.5,0.0118733,0.0116279,0.0197802,0.0196078,0,0.00364963,no
1103,644.3,46.5,0.229985,0.228523,0.313391,0.311111,1.4,0.347326,low
284,8.6,1.8,0.327272,0.32549,0.364615,0.364615,0,0.179577,no
390,55.5,20.5,0.755263,0.760256,0.851908,0.853383,0,0.915897,high
429,176.5,19.1,0.172046,0.170085,0.281967,0.281967,0.5,0.180419,no
133,3.7,1,0.0338522,0.0333334,0.0386759,0.0381443,0,0.0142857,no
915,157.2,38.4,0.401699,0.400285,0.497778,0.497778,0,0.350929,no
649,348.5,67.6,0.254177,0.253759,0.295931,0.295203,0,0.251926,no
648,371.3,60,0.280734,0.280272,0.244734,0.243526,0,0.181327,no
135,33.3,7,0.66,0.66,0.801515,0.801515,0,0.92,no
135,32.9,7.4,0.67,0.67,0.819697,0.819697,0,0.938519,no
910,186.2,41.8,0.379502,0.378603,0.484017,0.484017,0,0.388571,no
756,70.2,18.5,0.350273,0.350273,0.253565,0.253565,0,0.415079,no
559,6,0.9,0.00182002,0.00182002,0.016469,0.0164251,0,0.0191413,no
389,74.7,8.9,0.199245,0.197753,0.371921,0.371921,0,0.218766,no
738,56.9,11.6,0.161602,0.162216,0.170909,0.172355,1.3,0.238753,no
559,10.4,1.6,0.021174,0.0210313,0.027523,0.0274637,0,0.026297,no
619,12.6,2.3,0.0623688,0.0623688,0.124181,0.124181,0,0.0575121,no
520,6.1,1.5,0.0369565,0.0369565,0.0800001,0.0800001,0,0.0282692,no
556.6,29.7,4.9,0.135659,0.141985,0.1635,0.177114,0,0.0624417,no
750,39.9,16.4,0.319217,0.319604,0.226704,0.228253,0,0.3936,high
996,6.6,1,0.11325,0.112727,0.0146092,0.0162698,0,0.00200803,no
616,303.4,53.4,0.283253,0.28334,0.253604,0.253903,0,0.185552,no
192,3.6,0.8,0.0268085,0.0253012,0.0507353,0.0466216,0,0.0046875,no
691,53.9,14.1,0.318791,0.31915,0.222508,0.222254,0,0.301737,low
928,18.5,1.4,0.110517,0.110517,0.015,0.0150281,0,0.00215517,no
1063,94.5,11.2,0.176471,0.176471,0.221403,0.215476,0,0.199153,low
617,362.1,53.9,0.267841,0.267841,0.248309,0.248309,0,0.175365,no
932,27.6,4,0.163956,0.163352,0.119429,0.11875,0.4,0.138412,no
345,831.2,54.5,NA,NA,NA,NA,0.2,0.83942,no
99,25.7,4.1,0.362745,0.366667,0.634307,0.629497,0.6,0.471717,no
901,20.4,3.1,0.0648281,0.0634286,0.0901986,0.0890195,0.8,0.118313,no
120,12.2,2,0.105776,0.108824,0.24275,0.252239,0,0.158333,no
499,321.5,49.3,0.294496,0.294496,0.237838,0.237838,0.1,0.140682,no
530,2.8,1.9,0.015245,0.0149733,0.0140164,0.0138349,0,0.0856604,no
174,4.1,0.8,0.0373626,0.0362903,0.0678586,0.0652542,0,0.0103448,no
1664,109.3,28,0.129284,0.128882,0.207344,0.206698,1.1,0.133894,no
954,765.9,56.1,0.367518,0.367636,0.496337,0.497445,0.6,0.429979,no
197,34.1,3.6,0.0970149,0.0866667,0.244186,0.21875,0,0.138071,no
506,18.9,2,0.0875887,0.0875887,0.131792,0.131792,0,0.0717391,no
506,7.8,1.4,0.0780142,0.0780142,0.125145,0.125145,0,0.0626482,no
477,272.9,52.5,0.307483,0.306459,0.292879,0.292398,0,0.207757,no
560,4.9,0.9,0.0681648,0.0671587,0.123377,0.122468,0,0.0448214,no
515,20.8,2.6,0.0617161,0.0613115,0.0479053,0.0478182,0,0.0646603,no
784,9.7,1.2,0.0592643,0.0592643,0.0169151,0.0168932,0,0.00395408,no
408,65.2,14.5,0.24845,0.238462,0.448649,0.438461,0,0.327451,no
187,27,3.1,0.107735,0.103175,0.24,0.232558,0,0.145455,no
185,33.5,3.9,0.130612,0.112281,0.243902,0.232558,0,0.147027,no
89,19.4,4.5,0.315652,0.31081,0.641643,0.640171,1,0.45618,no
693,215.9,13.3,0.157527,0.182581,0.233044,0.267052,0.1,0.133333,no
1362,32.2,6.4,0.13359,0.133142,0.132505,0.132,0,0.103084,no
186,427.8,32.1,0.682061,0.708778,0.823732,0.839674,0.6,0.8,low
980,199.4,12.4,0.0226293,0.0226293,0.0339718,0.0339499,0,0.0758162,no
1130,314.3,68.6,0.284868,0.288678,0.490611,0.494627,0.8,0.375575,low
140,25,4,0.352083,0.352083,0.536821,0.535366,0.8,0.383571,no
329,7.3,1.2,0.0350195,0.0344828,0.0724891,0.073593,0,0.0689968,no
800,112,12.3,0.143817,0.143685,0.180202,0.179922,3.2,0.302875,no
868.2,215.9,18.1,0.0810502,0.0801355,0.119116,0.117313,0.3,0.105846,no
98,6.9,1,0.204608,0.202739,0.131034,0.131034,0,0.12449,no
821,4.9,1.9,0.00233991,0.00233463,0.0016663,0.00166389,0.2,0.00974421,no
441,7.9,1.1,0.0622857,0.0619318,0.0980808,0.0980808,0,0.0437642,no
511,13.3,2.6,0.0952561,0.0947736,0.148963,0.148799,0,0.148337,no
933,18.8,3.7,0.0403101,0.0416,0.0618868,0.0638132,0.1,0.0277599,no
927,20.6,3.7,0.0432,0.0418605,0.0677042,0.0656604,0.2,0.0283711,no
530,58.5,6,0.0337838,0.0337838,0.0860465,0.0860465,1.3,0.0998113,no
558,8.8,1.6,0.0125445,0.0125,0.027964,0.0278729,0,0.0589606,no
884,64.5,13.8,0.110181,0.110822,0.193172,0.193172,0.5,0.1431,no
356,43.5,13.6,0.149241,0.148241,0.345273,0.344022,0,0.244101,no
397,3.7,1,0.00768246,0.00760456,0.021097,0.021097,0,0.00806046,no
861,23.5,2.7,0.0663291,0.0663623,0.118676,0.118655,0.1,0.0944251,no
666,29.8,12.3,0.220206,0.220206,0.17053,0.17053,0,0.27027,no
238,4.7,1,0.0342205,0.0337078,0.0580645,0.0575343,0.1,0.0260504,no
649,8.5,1.2,0.00171842,0.00171635,0.0221751,0.0221751,0,0.0107858,no
275,17.5,3.1,0.177155,0.180264,0.142857,0.145833,0,0.0614546,no
90,4.5,1,0.0363636,0.0348837,0.0811927,0.0789474,0,0.0555556,no
666,35.1,14,0.171597,0.171401,0.143495,0.144807,0,0.270871,low
130,11.1,2.1,0.213295,0.208475,0.284293,0.278462,0,0.133077,no
719,4.4,1.4,0.0131547,0.0130909,0.0320988,0.0320988,0,0.0164117,no
183,7.8,7.8,0.116649,0.119936,0.187273,0.187273,0,0.503825,no
625,16.5,5.3,0.0202593,0.0201288,0.0185736,0.0185736,0,0.088,no
736,78.2,11.4,0.163296,0.163296,0.192659,0.193142,1.6,0.302038,no
887,141.7,93.5,0.652886,0.649596,0.820336,0.821667,0,0.93867,no
123,23.1,11.2,0.50251,0.509876,0.620622,0.626437,0,0.601626,no
892,140,92.6,0.640786,0.638997,0.812724,0.812676,0,0.933744,no
166,47.1,5,0.935714,0.935714,1,1,0,0.96747,low
137,20.8,10.1,0.539234,0.510126,0.659471,0.624706,0,0.573723,no
103,11.6,4.1,0.866667,0.866667,0.862069,0.862069,0,0.961165,no
921,170.9,113.1,0.688803,0.689018,0.830092,0.830278,0,0.922801,low
787,70.4,17.7,0.56855,0.567938,0.590538,0.588064,0,0.370394,low
603,64.4,12.7,0.589479,0.558924,0.617963,0.569198,0,0.507463,high
603,54.1,14,0.667107,0.659117,0.749512,0.734255,0,0.589552,no
193,17.8,13.9,0.753403,0.75,0.752795,0.749091,0,0.978238,high
201,75.2,14.1,0.822034,0.815873,0.77351,0.764151,0,0.987065,high
40,14.1,6.9,0.60274,0.56,0.720618,0.710811,0,0.775,no
998,1903.9,164.5,0.811284,0.810496,0.858335,0.857886,0,0.71002,no
599,33.5,13.5,0.196953,0.195578,0.198936,0.198936,0,0.18581,no
903,172.1,113.6,0.683786,0.681984,0.835023,0.83324,0,0.933998,high
103,13.2,4.5,0.873469,0.866667,0.868817,0.862069,0,0.961165,no
795,61.3,17.3,0.650894,0.651069,0.74772,0.74772,0,0.589182,low
219,7.3,3.3,0.28961,0.203846,0.177778,0.162069,0,0.332877,low
1000,1953.4,163.3,0.817648,0.817889,0.864975,0.865008,0.2,0.712,low
920,183.4,79.3,0.779618,0.779618,0.87082,0.87082,0,0.901522,no
712,221.4,59.9,0.869091,0.85314,0.948456,0.941036,0,0.833146,no
327.6,26.7,9.1,0.329145,0.356985,0.428592,0.456215,0,0.381258,high
896,242.1,109.9,0.695057,0.692612,0.841292,0.841292,0,0.93404,no
33,2,1,0.230769,0.230769,0.4,0.4,0,0.969697,no
870,85,20.4,0.605405,0.605405,0.74662,0.74662,0,0.538621,no
896,235,108.7,0.687088,0.684748,0.830451,0.828512,0,0.933147,low
142,5.4,2.6,0.414894,0.382353,0.333871,0.2875,0,0.420423,no
238,26,26,0.845313,0.845313,0.873529,0.873529,0,0.747479,no
959,1763.6,158.6,0.825823,0.816558,0.863436,0.857474,0.1,0.713556,no
925,1827,164.2,0.851523,0.848416,0.879166,0.878434,0,0.737622,no
577,85,29.7,0.8261,0.782773,0.892558,0.883,0.3,0.966031,high
603,80.4,39.1,0.564006,0.563203,0.731372,0.731723,0,0.773964,high
503,119.8,50.2,0.40732,0.404363,0.470974,0.470577,0,0.361034,no
844,3606.1,222,0.819666,0.819623,0.916,0.91596,0,0.750237,low
890,172.5,113.2,0.692838,0.686729,0.833017,0.828955,0,0.936067,low
842,3571.5,217.7,0.827535,0.826373,0.929743,0.926835,0,0.765439,low
870,58,17.9,0.611261,0.611261,0.758755,0.758042,0,0.600115,no
876,1840.7,173.3,0.857586,0.856705,0.89275,0.89228,0.1,0.749087,low
873,1910.9,177.4,0.87129,0.871622,0.907259,0.907544,0,0.751088,no
591,81.1,40.1,0.575668,0.5869,0.753693,0.759244,0,0.769712,high
924,189.9,21.8,0.657881,0.646698,0.749302,0.739716,0,0.816017,no
314,11.2,4.4,0.288618,0.303252,0.387158,0.40566,0,0.297134,high
516,45.7,45.7,0.574612,0.572385,0.690989,0.687895,0,0.887791,low
563,39.5,28.8,0.891739,0.88803,0.940471,0.93753,0,0.964831,high
286,71.9,25.9,0.591587,0.587857,0.54168,0.540868,0,0.826923,low
618,756.2,71.9,0.528328,0.528014,0.603201,0.603098,0.2,0.41068,low
574,184.6,52.9,0.632849,0.629741,0.725147,0.724561,0.2,0.806969,high
714,343.2,46.6,0.856706,0.859799,0.938243,0.939113,0,0.840336,low
870,67.9,17.7,0.62306,0.622297,0.769099,0.769159,0,0.633448,no
562,155,89.9,0.721226,0.715247,0.910811,0.895031,0,0.854982,no
196,26.4,18.2,0.561047,0.561207,0.503238,0.5,0,0.802551,low
971,158.3,59,0.803722,0.804369,0.871242,0.871569,0,0.976313,no
177,24.7,15.7,0.673953,0.661644,0.792453,0.777778,0,0.726554,no
219,52,15.7,0.938044,0.940625,0.966272,0.966666,0,0.945662,no
872,68.4,15.8,0.625484,0.624554,0.764019,0.760465,0,0.603555,no
177,23,15.6,0.634742,0.638732,0.783809,0.781428,0,0.715819,high
603,645.1,120.3,0.684354,0.684354,0.812319,0.812319,0,0.797181,no
588,812.5,80.8,0.569826,0.569923,0.640256,0.640385,0,0.461395,low
588,933.9,83.3,0.592779,0.592747,0.66118,0.661154,0.3,0.472619,no
588,897.5,83.4,0.600322,0.600387,0.672667,0.672769,0.2,0.476871,no
992,186,24.2,0.605367,0.592308,0.690329,0.678761,0,0.7875,no
643,40.9,18.1,0.774264,0.777634,0.791006,0.797869,0.4,0.872162,low
49,1,1,0.0769231,0.0588235,0.0923077,0.0645161,0,0.0612245,no
971,146.8,55.8,0.781449,0.793447,0.858803,0.865441,0,0.963337,high
1595.7,263.4,86.4,0.537858,0.532483,0.551415,0.549473,0,0.95772,low
504,63.6,20.2,0.965789,0.965789,0.985938,0.985938,0,0.980159,no
966,1189.6,84.4,0.885081,0.883915,0.936354,0.935507,0.2,0.900104,high
135,30.1,7.1,0.606135,0.589474,0.761464,0.742253,0,0.733333,no
886,652.3,43.2,0.945355,0.948088,0.986905,0.98801,0.2,0.990632,no
2202,130,33.1,0.13907,0.13907,0.144535,0.144796,0,0.116076,high
195,25.8,10.3,0.137615,0.128205,0.216578,0.217742,0,0.389744,no
126,59.8,8.6,0.816667,0.830769,0.946296,0.963889,0,0.875397,low
159,1,1,0.037037,0.037037,0.0230769,0.0227273,0,0.00628931,no
279,44.7,15,0.401351,0.401182,0.419816,0.419393,0.1,0.146595,no
245,55.7,8.3,0.930107,0.919355,0.947272,0.934545,0,0.95102,low
429,64.5,11.6,0.975,0.975,1,1,0.1,0.982517,no
563,0,0,0,0,0,0,0,0,no
142,19.9,5.1,0.529871,0.485185,0.48777,0.451021,0,0.457746,high
799,1183,107.6,0.76235,0.76235,0.902583,0.902583,0,0.707509,no
799,1231.2,112.2,0.765285,0.766367,0.901435,0.901768,0,0.715269,no
857,3.6,0.5,0,0,0,0,0.5,0.0361727,no
870,28.8,2.3,0.201379,0.202069,0.287491,0.28709,0.2,0.257586,no
883,24.4,2.2,0.307308,0.308621,0.444115,0.441319,0,0.353228,no
883,59.2,4.3,0.333099,0.329196,0.478051,0.47567,0,0.404643,no
159,0,0,0,0,0,0,0,0,no
745,142.4,29.6,0.976296,0.972222,0.994222,0.992,0,0.99906,high
184,23.1,8.6,0.642667,0.668667,0.84488,0.852232,1,0.942391,no
184,32.6,11,0.670222,0.738667,0.847576,0.882727,1.7,0.948913,high
625,37.7,5.1,0.646939,0.641177,0.819636,0.815054,0,0.9936,no
729,98.2,45,0.867836,0.870175,0.932438,0.934228,0,0.947737,low
729,100.1,46.3,0.891228,0.891228,0.944295,0.944295,0,0.969547,low
189,15.1,2.1,0.192857,0.183334,0.358371,0.352,0.3,0.285714,no
868,269.2,41.3,0.818458,0.825146,0.890543,0.896474,0.2,0.816129,low
228,17.9,4.1,0.853334,0.853334,0.95625,0.95625,0,0.986842,no
293,0,0,0,0,0,0,0,0,no
284,7.7,3.5,0.590571,0.590526,0.762048,0.764052,0,0.817254,low
619,134.6,19,0.725343,0.725343,0.868519,0.868519,2,0.87916,no
95,40.5,14.3,0.634483,0.634483,0.756818,0.756818,0,0.758947,no
58,8.8,4.3,0.655556,0.922222,0.82963,0.944444,0,0.863793,high
886,484,46.7,0.886095,0.889617,0.947028,0.947449,0,0.991309,high
666,17.5,2.4,0.0334357,0.046851,0.0480423,0.0632618,0,0.215315,low
135,9.6,4.2,0.137931,0.129032,0.292208,0.283019,0,0.614815,no
359,27.9,12.3,0.771052,0.786842,0.895913,0.907874,0,0.991086,low
605,69.3,20.9,0.826779,0.827683,0.985763,0.985876,0,0.98,no
621,136.9,19.4,0.749302,0.736986,0.873236,0.867284,2.2,0.895491,no
267,54,17.9,0.668499,0.684616,0.854653,0.862437,0,0.98427,no
175,24.8,9.7,0.174093,0.167164,0.253372,0.246154,0,0.432,no
732,344.4,37.2,0.847808,0.854777,0.921247,0.921345,0.1,0.992486,low
725,450.2,37.4,0.897028,0.899068,0.953816,0.954971,0.3,0.991034,low
268,21.7,5.9,0.41165,0.407857,0.629016,0.623846,0.1,0.973135,no
991,437.2,47.7,0.851038,0.851648,0.904894,0.905202,0.4,0.852775,low
268,20.1,5.5,0.456731,0.460294,0.655102,0.667188,0,0.993284,no
268,19.3,5.1,0.481683,0.475714,0.685937,0.648529,0,0.990672,no
890,468.9,39.8,0.718905,0.718657,0.862735,0.862969,0,0.97764,low
661,370.5,29.1,0.922835,0.921705,0.964108,0.963423,0,0.993344,no
794,4.1,0.8,0.000131062,0.000130378,0.000101249,0.000100908,0.7,0.0836272,no
753,264.9,28.2,0.886463,0.888312,0.979032,0.981579,0,0.979416,no
437,132.3,21.5,0.84567,0.841464,0.901923,0.89697,0,0.95286,high
228,63.4,6.6,0.384375,0.384375,0.480357,0.480357,0,0.498684,no
501,84.5,9.7,0.880597,0.880597,0.806818,0.806818,0,0.909581,no
607,971.1,85.6,NA,NA,NA,NA,0,0.617792,no
260,36.2,19.1,0.892,0.992,0.900819,0.998684,0,0.993077,low
171,23.4,12.7,0.936666,0.930833,0.954762,0.950595,0,0.982456,high
151,23,6.2,0.443038,0.44,0.484375,0.47619,0,0.523841,no
923,958.5,108.7,0.80481,0.807592,0.840833,0.841667,0.6,0.760022,low
897,3.1,1,0.0289389,0.0285714,0.0986328,0.1,0,0.130435,no
744,100.2,28.8,0.506723,0.510257,0.468421,0.465116,0,0.337231,no
296,38,8.1,0.369274,0.322807,0.573264,0.496196,0.3,0.990203,high
162,44,12.4,0.333333,0.333333,0.382022,0.382022,0,0.437037,no
890,3.2,1.1,0.0247117,0.0243902,0.0890688,0.0898204,0,0.114607,no
488,35.2,9.8,0.905556,0.905556,0.955224,0.955224,0,0.975615,no
209,40,7.2,0.984849,0.981818,0.992064,0.990476,0,0.990431,high
223,17.1,5.9,0.0841121,0.0841121,0.192374,0.187817,0,0.460425,no
888,133.5,18.2,0.86092,0.860345,0.916667,0.916,0,0.919144,low
888,135.4,18.3,0.871765,0.856035,0.922973,0.912,0,0.920833,low
167,11.6,4.4,0.126316,0.121212,0.257143,0.254237,0,0.562874,no
193,69.4,24.6,0.836036,0.837838,0.909375,0.910938,0,0.946633,no
437,0,0,0,0,0,0,0,0,no
1605,1022.8,114.9,0.467763,0.460767,0.509159,0.503254,0.2,0.776137,low
230,19.1,8.5,0.11413,0.102941,0.273764,0.258065,0,0.213043,no
836,779.7,88.5,0.806941,0.806575,0.831197,0.830641,0.2,0.764354,no
209,305.1,20,0.543201,0.547902,0.662116,0.665449,0,0.457895,low
209,199.3,17.3,0.535587,0.533878,0.662678,0.65976,0,0.481818,low
212,50.9,6.3,0.631579,0.631579,0.691379,0.691379,0.5,0.491509,no
897,150.3,20.9,0.78739,0.800869,0.90398,0.91194,2.6,0.922408,no
176,30.7,4.2,0.45,0.375,0.667961,0.605129,0,0.675,no
196,46,14.5,0.867857,0.867857,0.964445,0.965,0.1,0.985714,high
504,0,0,0,0,0,0,0,0,no
860,168.6,22.5,0.749693,0.748182,0.880769,0.881539,3.4,0.936977,high
841,159.5,21.5,0.734146,0.744444,0.865128,0.872308,3.3,0.891796,no
142,46.2,17.1,0.901205,0.891071,0.92082,0.914019,0,0.978873,high
139,46.5,16.6,0.923312,0.918182,0.940193,0.933334,0,0.978417,no
926,93.8,40.8,0.907767,0.907767,0.946763,0.946763,0,0.953347,no
562,472.8,74.2,0.836841,0.844203,0.835644,0.843701,0.2,0.818505,high
949,467.3,66.1,0.836653,0.83898,0.835489,0.838,0.3,0.85216,no
928,440.8,58.2,0.832398,0.833054,0.835758,0.835682,0.4,0.848599,no
149,23.1,12.5,0.959184,0.917647,0.968539,0.964516,0,0.999329,high
824,317.8,22.6,0.950617,0.951852,0.97541,0.97541,0,0.977791,low
976,96.5,16.9,0.920805,0.874545,0.946038,0.905789,0,0.94918,high
1389,784.2,123.7,0.460419,0.467324,0.513367,0.520895,0,0.639957,low
588,555,68.5,0.845847,0.841246,0.838608,0.835338,0,0.80034,low
607,80.2,18.9,0.678571,0.678571,0.736111,0.736111,0,0.364745,no
515,156,33.3,0.870176,0.862626,0.96527,0.956666,0,0.939806,high
179,21.1,10.7,0.936508,0.826087,0.944444,0.85,0,0.759777,no
536,24.1,16.9,0.880435,0.880435,0.97619,0.97619,0,0.993843,no
452,70.3,18.4,0.981818,0.981818,0.991045,0.991045,0,0.99292,low
498,146.4,37,0.592507,0.586513,0.708423,0.706316,0,0.745783,low
500,197,48.2,0.718577,0.717857,0.837574,0.836749,0.2,0.9426,high
704,232.6,77.5,0.6471,0.66159,0.678006,0.68718,0.3,0.979971,no
468,132.9,34.1,0.604727,0.666418,0.746583,0.787029,0.1,0.85235,no
857,647.9,63.6,0.902211,0.906566,0.957904,0.955895,0,0.971295,high
862,71.1,20.7,0.439441,0.427679,0.60254,0.588828,0.3,0.389791,low
329,135.1,33.3,0.695906,0.695614,0.791748,0.791748,0,0.875684,no
850,69.1,38.1,0.593245,0.59561,0.748184,0.747429,0,0.726236,low
874,75.3,38.6,0.608706,0.611443,0.76317,0.760919,0.1,0.773684,high
216,84.3,21.6,0.771698,0.771698,0.853623,0.853623,0,0.885648,no
830,100.6,23.2,0.381358,0.382328,0.398087,0.397396,0,0.383494,low
1164,1092.9,159.9,0.811924,0.813534,0.847085,0.848847,0.1,0.892526,low
919,486.6,58,0.42751,0.424417,0.599921,0.59735,0,0.498803,low
772,82.1,22.5,0.801695,0.805556,0.868339,0.86789,0,0.929793,low
718,73.4,56.8,0.899142,0.897468,0.97767,0.974286,0.3,0.958914,low
324,135.8,33.1,0.685088,0.685088,0.776586,0.776586,0,0.882099,no
787,63.6,33.3,0.606537,0.593299,0.768594,0.762757,0.2,0.759721,low
818,105.4,19.4,0.470051,0.464677,0.609279,0.607419,0.4,0.42555,no
916,101.9,35,0.636559,0.636559,0.788822,0.788822,0.2,0.76976,no
665,938.8,95.9,0.540266,0.537877,0.611648,0.610891,0.2,0.522255,no
61,6.3,2.1,0.498889,0.481579,0.74,0.736364,0,0.770492,no
565,100,24.2,0.8,0.8,0.937759,0.939024,0,0.955575,no
916,67.1,33.9,0.620609,0.620699,0.783653,0.784139,0.1,0.762009,no
300,80.3,12.9,0.791566,0.787356,0.896296,0.89489,0,0.889333,low
873,66.3,33.7,0.638951,0.628572,0.798431,0.787346,0.3,0.765865,no
774,215.1,42.2,0.698087,0.697951,0.816352,0.816274,0,0.7823,no
896,724.2,63.5,0.48146,0.483831,0.636494,0.63871,0,0.52288,low
541,188.6,33.2,0.783077,0.7765,0.894275,0.89924,1.4,0.897043,no
705,172.70,70.4,0.84,0.84,0.90,0.90,0.00,0.964397,high
493,211.70,24.6,0.73,0.73,0.87,0.87,1.40,0.891278,no
480,141.50,23,0.71,0.74,0.88,0.89,1.60,0.904792,high
847,206.90,70.5,0.83,0.82,0.90,0.90,0.50,0.938253,no
572,167.80,22.9,0.53,0.50,0.66,0.64,0.00,0.547902,no
552,153.50,21.1,0.50,0.50,0.63,0.63,0.00,0.527717,no
55,7.00,7,0.82,0.80,0.92,0.91,0.00,0.909091,high
72,57.2,7.5,0.577923,0.577923,0.674,0.674,0,0.583333,no
90,85.4,13.3,0.7039,0.678125,0.79508,0.769925,0,0.695556,no
53,14.3,14.3,0.772727,0.772727,0.842105,0.85,0,1,no
115,54.9,8.4,0.876744,0.85,0.951724,0.963793,0,0.852174,low
117,49.9,7.9,0.825,0.838,0.931746,0.937314,0,0.925641,high
113,48.2,6.9,0.825,0.825,0.91875,0.931746,0,0.938053,no
113,45.1,6.8,0.833333,0.829546,0.922388,0.91875,0,0.938053,no
115,46.8,6.9,0.837778,0.835555,0.919697,0.920896,0,0.93913,no
470,250.2,51.4,0.713235,0.710638,0.749631,0.752874,0.8,0.814468,no
71,23,3.4,0.964706,0.928571,0.967857,0.914815,0,0.77324,no
484,144.9,22.6,0.759393,0.759393,0.883787,0.883787,1.3,0.915703,no
97,72.6,9.2,0.637807,0.637807,0.750275,0.750275,0,0.687629,no
97,72.5,9.4,0.625974,0.625974,0.753,0.755445,0,0.691753,no
484,161.9,20.8,0.780882,0.788971,0.904865,0.907568,1.6,0.921901,high
